
# Page 159 Column 1
sabth sabbath
sabr saber
sab sable
sabtash sabotage
sakren saccharine
ssdotl sacerdotal
sachm sachem
sasha sachet
sak sack
sakkloth sackcloth
sakram sacrament
sakra^m sacramental
sakred sacred
sakref sacrifice
sakref^r sacrificer
sakrefesh sacrificial
sakrelej sacrilege
sakrlejus sacrilegious
sad sad
sadn sadden
sadl saddle
sadl saddled
sad-n sadness
saf safe
safga~d safeguard
safrn saffron 

# Page 159 Column 2
sagash sagacious
sag^s) sagacity
sagmor sagamore
saj sage
sal sail
salbot sailboat
salr sailor
sant saint
sant^d sainthood
santla saintlike
sainten saintliness
sak sake
salam salaam
salashus salacious
salad salad
salamn salamander
salre salary
salratus saleratus
sasmn salesman
salense saliency
salent salient
salin saline
saliva saliva
salevash salivation
salo sallow
samn salmon
solt salt

# Page 159 Column 3
solt-n saltness
salub salubrios
salutre salutary
salut salute
salvj salvage
salvash salvation
sav salve
sam-n sameness
samovar samovar
samp sample
sanatore sanatory
sank^f sanctification
? sankdf^t sanctified
? sankdf sanctify
sanktmus sanctimonious
sanktme sanctimony
sanksh sanction
sankte sanctity
sanktre sanctuary
sanktm sanctum
sandl sandal
sandston sandstone
sande_ch sandwhich
san sane
sange_n sanguine
sanetarm sanitarium

# Page 160 Column 1
sanetre sanitary
sanetsh sanitation
s^nt sanity
sanskret sanskrit
sapent sapient
sapl' sapling
safir sapphire
sarkas sarcasm
sark^st sarcastic
sark^sta| sarcastically
sarkof sarcophagus
s(aden sardine
s(adonek sardonic
sash sash
ssfras sassafras
sachl satchel
saten sateen
sateli satellite
sasha&'t satiate
satite satiety
satn satin
sati~ satire
sater^k satirical
satsh satisfaction
sat satisfactory
satura saturate
saturash saturation

# Page 160 Column 2
sat saturday
sate~ satyr
sos sauce
soser saucer
? sose~n sauciness
sontr saunter
sosj sausage
savj savage
savjn savageness
savan savant
sav^e savingly
savor savior
savr savor
savre savory
sodust sawdust
saxn saxon
sa say
skaba~d scabbard
skafold scaffold
skold scald
skal scale
skolup scallop
skalp scalp
skamp scamp
skan scan
skandl scandal
skandliz scandalize

# Page 160 Column 3
skandlus scandalous
skant scant
skante| scantily
skant-n scantness
skar scar
skrs scarce
skrsn scarceness
skr^s) scracity
skarf scarf
skaref scarify
skrlet scarlet
skath scathe
skate~ scatter
? shanareo scenario
sen scene
senre scenery
sent scent
septe~ scepter
skedl schedule
skem scheme
ssm schism
sklr scholar
sklrsh scholarship
skl^st scholastic
skl school
sklmas schoolmaster
sklrm schoolroom

# Page 161 Column 1
skne~ schooner
sa&eteka sciatica
sa&ens science
? sa&endf scientific
sa&entes scientist
semeta~ scimitar
sentla scintillate
sa&en scion
ssrs scissors
skleross sclerosis
skler^a sclerotic
skof scoff
skofr scoffer
skold scold
skup scoop
skop scope
skorch scorch
skor score
skrn scorn
sornf scornful
skorpn scorpion
skoch scotch
skndrel scoundrel
skaur scour
skrj scourge
skout scout
skaul scowl

# Page 161 Column 2
skragen scragginess
skrage scraggy
skramb scramble
skrap scrap
skrapr scraper
skrach scratch
skrol scrawl
